"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1506005;"PA";61,9672131147541;38,0327868852459;0,655737704918033;10,1639344262295;7,86885245901639;80,9836065573771;0,327868852459016;0;0,217247918293;440,673015873016;451,12;443,756666666667;432,387301587302;568,586387434555;464,894444444444
1506138;"PA";64,8241206030151;35,1758793969849;0,954773869346734;24,1206030150754;12,713567839196;57,9396984924623;4,02010050251256;0,251256281407035;0,625868130334211;478,690684133916;493,263441603317;488,467425810904;499,7224;612,840746054519;512,49650744559
1506187;"PA";68,3569979716024;31,6430020283976;2,12981744421907;20,5882352941176;12,474645030426;62,9817444219067;1,62271805273834;0,202839756592292;0,446074525682791;467,245639534884;487,654356846473;481,390318118949;482,001744186046;605,676855895196;502,480013812155
1506195;"PA";73,2522796352584;26,7477203647416;1,51975683890578;24,6200607902736;10,9422492401216;58,3586626139818;4,25531914893617;0,303951367781155;0,366784869976359;463,378661087866;487,578861788618;477,792338709677;471,003765690377;589,495798319328;496,506385542169
1506203;"PA";61,9023653749371;38,0976346250629;1,45948666331152;14,8968293910418;8,1529944640161;73,4776044287871;1,71112229491696;0,301962757926522;0,273759210299849;460,777131474104;482,583933933934;477,584419475655;459,001832669323;568,958333333333;488,266028130446
1506302;"PA";65,6299840510367;34,3700159489633;1,51515151515152;8,85167464114833;21,6108452950558;64,9920255183413;2,31259968102073;0,717703349282297;0,175435422056235;450,920463320463;474,040537240537;467,644457978076;446,53564993565;557,751633986928;477,582376317924
1506500;"PA";64,1197497765862;35,8802502234138;1,78731009830206;16,8900804289544;11,5281501340483;67,8731009830205;1,4745308310992;0,446827524575514;0,339265664022702;468,970385126162;498,392775665399;486,359113924051;475,025962815405;628,965062623599;510,172642302037
1506708;"PA";65,3950953678474;34,6049046321526;1,08991825613079;19,6185286103542;14,9863760217984;61,8528610354223;1,90735694822888;0,544959128065395;0,546947309804939;463,33119266055;469,562025316456;470,032911392405;455,038990825688;561,165919282511;481,803921568627
1506807;"PA";62,9269846325344;37,0730153674656;1,2182498606577;17,6686041882315;9,45935185922446;68,1344056055418;1,1784377737081;2,34095071263636;0,45452142055489;478,089956434711;505,048340757238;497,088834519573;494,888056537102;636,609053497942;520,013949371766
1507201;"PA";64,3741403026135;35,6258596973865;0,962861072902338;8,80330123796424;19,2572214580468;69,6011004126547;1,23796423658872;0,137551581843191;0,208473366004315;451,343286573146;466,389980732177;464,004431599229;445,616032064128;555,743801652893;475,015461538462
1507300;"PA";65,7686212361331;34,2313787638669;1,42630744849445;17,9080824088748;9,66719492868463;65,9270998415214;4,27892234548336;0,792393026941363;0,545554217969036;457,379310344828;474,186650485437;467,892270531401;468,736604774536;590,564102564103;489,137020080321
