"code_muni";"RENDA_MEDIA";"NOTA_MEDIA";"RAZAO_MEDIA";"Nome_Município";"ANO"
3203056;0,0635012807078822;543,523481481481;4604,68636572217;"Jaguaré";2024
3203130;0,0457322006472492;572,595824915825;7029,5288738781;"João Neiva";2024
3203205;0,0752512996317501;557,086914660832;4065,93528826893;"Linhares";2024
3203320;0,0437160309149838;554,29631884058;6935,12911613998;"Marataízes";2024
3203403;0,0324500768049155;548,982916666667;9179,11284023669;"Mimoso do Sul";2024
3203502;0,0369678932178932;533,697929411765;7643,87431402207;"Montanha";2024
3203908;0,0551105532734926;555,209234393404;5517,80405622723;"Nova Venécia";2024
3204054;0,0437426513815403;520,680621118012;6162,42071763782;"Pedro Canário";2024
3204104;0,058672025073299;532,07875862069;4788,63237240726;"Pinheiros";2024
3204559;0,0639771347632537;552,775746421268;4715,05558255367;"Santa Maria de Jetibá";2024
3204609;0,0498948173646969;560,232463768116;6195,28199710034;"Santa Teresa";2024
3204708;0,0530491994777709;551,148965517241;5655,67376078807;"São Gabriel da Palha";2024
3204906;0,0722043079821857;548,34241875333;4116,40838420141;"São Mateus";2024
3205002;0,0772070847508804;544,216440899202;3796,23763602679;"Serra";2024
3205010;0,0645222123937294;515,196267942584;4092,79623474672;"Sooretama";2024
3205069;0,0548158556251186;566,431131339402;5752,1884451789;"Venda Nova do Imigrante";2024
3205101;0,071857748454134;526,108206979543;3826,84140395889;"Viana";2024
3205200;0,0664212043185823;570,345245592787;4806,07433827391;"Vila Velha";2024
3205309;0,0706204219128133;588,481964555571;4777,11624226873;"Vitória";2024
3300100;0,0612169786901485;540,910636833047;4733,82782087026;"Angra dos Reis";2024
3300209;0,045462974571136;545,74595959596;6480,56935066925;"Araruama";2024
3300308;0,0344018211127086;567,125433673469;9185,71818155092;"Barra do Piraí";2024
3300407;0,0413105673240808;561,092908242613;7503,47739867331;"Barra Mansa";2024
3300456;0,0512003490632765;508,637296786389;5029,60041284355;"Belford Roxo";2024
3300605;0,0374897481515129;547,052009029345;7893,67823526986;"Bom Jesus do Itabapoana";2024
3300704;0,0507385973257227;553,242038258575;5954,48148318065;"Cabo Frio";2024
3300803;0,0372115142353238;538,291539657854;7717,27637423716;"Cachoeiras de Macacu";2024
3301009;0,0418401930850821;550,647257900102;7158,84023983859;"Campos dos Goytacazes";2024
3301306;0,0445227666757916;537,274778325123;6427,15625488554;"Casimiro de Abreu";2024
3301702;0,0514506413206796;528,936560561375;5399,671479891;"Duque de Caxias";2024
3301850;0,0439440255417431;526,828397291196;6274,08149099351;"Guapimirim";2024
3301876;0,0481979177846946;536,76449382716;5926,49033311284;"Iguaba Grande";2024
3301900;0,0488066194219623;531,268243085314;5739,96409510081;"Itaboraí";2024
3302007;0,0533575079577759;528,485327924273;5198,2436687966;"Itaguaí";2024
3302106;0,0275444664031621;542,548479138627;10580,2913323154;"Itaocara";2024
3302205;0,0377818974251476;550,163898398675;7915,00477156108;"Itaperuna";2024
3302270;0,040759935972515;501,621977272727;6145,78927311476;"Japeri";2024
3302403;0,0621116069626785;561,705855879989;5000,44792057326;"Macaé";2024
3302502;0,0407504575510686;528,670088709677;6810,96864647104;"Magé";2024
3302601;0,0477723498518323;522,083988764045;5671,98368102992;"Mangaratiba";2024
3302700;0,0463146538716881;548,579925465839;6422,58768229021;"Maricá";2024
3302858;0,0480151421275957;520,680673660961;5614,07634584584;"Mesquita";2024
3302908;0,0476886298500882;542,724090909091;6114,75087092593;"Miguel Pereira";2024
3303005;0,0354234307359307;543,480821355236;8253,31751559253;"Miracema";2024
3303203;0,0487293344932234;534,811444281525;5821,779575524;"Nilópolis";2024
3303302;0,0540519341065124;590,043715392611;6270,33465120309;"Niterói";2024
3303401;0,0445546637118714;582,67967603912;7441,63794352188;"Nova Friburgo";2024
3303500;0,0483110374460515;527,86637026676;5728,42946243496;"Nova Iguaçu";2024
3303609;0,0488500923283532;545,183697183099;6019,7163028169;"Paracambi";2024
3303708;0,0487140363066289;532,595088339223;5778,11057510174;"Paraíba do Sul";2024
3303807;0,046890458310984;560,663426443203;6601,41610027073;"Paraty";2024
3303906;0,0489126279442595;571,78270501836;6555,82655227164;"Petrópolis";2024
3304144;0,0433618315963495;514,612591397849;6076,60197222923;"Queimados";2024
3304151;0,0433149309342057;535,977408450704;6576,42531817482;"Quissamã";2024
3304201;0,0467368360554667;570,211839186691;6827,41636186063;"Resende";2024
3304300;0,0434129194853429;530,528578313253;6436,06976046813;"Rio Bonito";2024
3304524;0,0510044286753538;559,274804555248;6041,72642569278;"Rio das Ostras";2024
3304557;0,0556242940301709;566,079787959471;5662,27029845332;"Rio de Janeiro";2024
3304706;0,0457266099455061;548,322848837209;6499,56008528504;"Santo Antônio de Pádua";2024
3304755;0,0419652712078209;519,954316939891;6406,11413205378;"São Francisco de Itabapoana";2024
3304805;0,0442293050941307;544,874959016393;6641,63631762271;"São Fidélis";2024
3304904;0,0503315967597729;544,705841249736;5833,03253125444;"São Gonçalo";2024
3305109;0,0479886753077036;525,981175244843;5727,62580926503;"São João de Meriti";2024
3305208;0,0398137216319034;557,119207507821;7685,77251674503;"São Pedro da Aldeia";2024
3305505;0,040290929051736;548,04867768595;7369,61605687167;"Saquarema";2024
3305554;0,060386370116909;521,345924112607;4474,94895933379;"Seropédica";2024
3305802;0,0382948877805486;572,335962441315;8387,9593611049;"Teresópolis";2024
3306008;0,0481639306045541;549,051449170872;6185,77938783721;"Três Rios";2024
3306107;0,0446207972006694;542,215413669065;6523,76093506231;"Valença";2024
3306206;0,0451098200837513;539,337041800643;6389,23057696832;"Vassouras";2024
3306305;0,0488889734097402;567,115854271357;6463,54039024269;"Volta Redonda";2024
3500105;0,0360012755102041;576,00453271028;9024,25061629264;"Adamantina";2024
3500709;0,0566606223063177;568,201945288754;5596,16065588816;"Agudos";2024
3501608;0,0498237495127306;585,3212686282;6707,6699745933;"Americana";2024
3501905;0,0567165898617512;578,771405258386;5776,99410449481;"Amparo";2024
3502101;0,0413756110809343;543,523206412826;7067,04260731907;"Andradina";2024
3502507;0,0479634376861131;547,683292978208;6183,11170519107;"Aparecida";2024
3502705;0,0499225270004909;516,656016260163;5318,96184376948;"Apiaí";2024
3502804;0,0433131733353846;568,493012674683;7327,40153248956;"Araçatuba";2024
3502903;0,0508675534991324;549,662142857143;5869,00926662877;"Araçoiaba da Serra";2024
3503208;0,0476764397218943;574,433774794019;6781,41607636748;"Araraquara";2024
3503307;0,0398989151873767;579,568848384424;8232,0245260287;"Araras";2024
3503802;0,0660207700101317;546,29724420191;4470,97548478473;"Artur Nogueira";2024
3503901;0,0496441762300488;551,558631415241;6051,84040164192;"Arujá";2024
3504008;0,0379516676505313;562,588357487923;8206,97420614038;"Assis";2024
3504107;0,0478059216972472;566,599512428298;6599,17226209372;"Atibaia";2024
3504206;0,0383322436526098;555,721925465838;7946,36307298699;"Auriflama";2024
3504503;0,0467142857142857;565,211833910035;6723,67840174386;"Avaré";2024
3505302;0,0513261098710317;565,36024911032;6122,4248223744;"Barra Bonita";2024
3505401;0,0405059523809524;490,950819672131;5920,87842834946;"Barra do Turvo";2024
3505500;0,0448697731580194;562,454310344828;6938,62010954214;"Barretos";2024
3505609;0,0498578240344707;535,871014492754;5711,26036900211;"Barrinha";2024
3505708;0,0529488702037368;554,499073267327;5729,66093705085;"Barueri";2024
3505906;0,0420038559978447;553,939813258637;7209,33366865593;"Batatais";2024
3506003;0,0577504931187102;574,112178359583;5592,89039654864;"Bauru";2024
3506102;0,0340792266519011;568,688723221937;9318,54253811893;"Bebedouro";2024
3506359;0,0684425937789166;523,695172413793;3982,53715068523;"Bertioga";2024
3506508;0,0518086334308905;560,981883211679;5980,8928105586;"Birigui";2024
3507001;0,0587328681472589;573,950524781341;5496,59049464295;"Boituva";2024
3507506;0,0441122015791377;581,186085171883;7482,42149237874;"Botucatu";2024
3507605;0,0533140496068108;564,877112010796;5885,07371555423;"Bragança Paulista";2024
3508405;0,0760046485441916;552,084782608696;3959,82072640866;"Cabreúva";2024
3508504;0,042293691434145;565,909553191489;7442,94343948777;"Caçapava";2024
3508603;0,0262640840172486;567,807129909366;12057,8021948675;"Cachoeira Paulista";2024
3509007;0,0477082293037965;549,84091954023;6261,41284007911;"Caieiras";2024
3509205;0,0585632530447725;538,844282868526;4913,05157943593;"Cajamar";2024
3509254;0,038757183908046;546,305614035088;7616,28127408419;"Cajati";2024
3509403;0,0552517788724685;539,963288590604;5227,76450795021;"Cajuru";2024
3509502;0,0572688016164504;582,188910073085;5780,96451695239;"Campinas";2024
3509601;0,0551244602115618;547,135850815851;5369,95463864451;"Campo Limpo Paulista";2024
3509700;0,067465367965368;549,556952054794;4423,55776089432;"Campos do Jordão";2024
3510005;0,0410573678290214;550,53818815331;7292,67861009021;"Cândido Mota";2024
3510203;0,0466836232128785;531,01402124431;5995,55051603398;"Capão Bonito";2024
3510401;0,0509675433855762;555,829363166953;5978,49813678064;"Capivari";2024
3510500;0,0487237771745848;551,851597374179;6172,1733168718;"Caraguatatuba";2024
3510609;0,0627064684614921;532,907189236619;4493,74994558438;"Carapicuíba";2024
3510807;0,0477240194675064;553,320964630225;6332,26136444737;"Casa Branca";2024
3511102;0,0313594530143826;571,283314344899;10209,467435483;"Catanduva";2024
3511409;0,0374797652772157;558,409158878505;8198,80158281857;"Cerqueira César";2024
3511508;0,0506705814122082;569,062471395881;6274,69554393702;"Cerquilho";2024
3512803;0,0504426129426129;551,332478031634;5951,56476872396;"Cosmópolis";2024
3513009;0,0461761425437384;557,634845295056;6637,94826526973;"Cotia";2024
3513405;0,0301916544442922;564,329920886076;10374,0562301411;"Cruzeiro";2024
3513504;0,0557194454414932;537,396294277929;5137,81664569017;"Cubatão";2024
3513801;0,0641597912945162;545,547822259484;4588,9772444545;"Diadema";2024
3514403;0,0389289708214942;561,102987012987;7962,78402617912;"Dracena";2024
3514809;0,0436900832940437;501,285027932961;5725,89954222097;"Eldorado";2024
3515004;0,0562914602662105;530,723342618384;4967,06500943659;"Embu das Artes";2024
3515103;0,0427767833083112;538,318;6713,87556025513;"Embu-Guaçu";2024
3515186;0,0355410143509459;568,768044692737;8937,50644132316;"Espírito Santo do Pinhal";2024
3515509;0,0372535584074046;570,257588097103;8566,63367850708;"Fernandópolis";2024
3515707;0,0527191190785661;529,657918781726;5283,43272137433;"Ferraz de Vasconcelos";2024
3516200;0,0494923941543612;569,815994277539;6439,29233416275;"Franca";2024
3516309;0,0568608418576395;521,650295176386;4757,76098872583;"Francisco Morato";2024
3516408;0,052688390694903;532,33983495874;5337,41553404372;"Franco da Rocha";2024
3516705;0,0440750313283208;552,823504761905;6845,22496454909;"Garça";2024
3517406;0,0510824985481998;556,116926406926;5970,67361768026;"Guaíra";2024
3518206;0,0307414782459746;556,268;9926,26306251088;"Guararapes";2024
3518404;0,035016215788641;579,05984962406;9365,37093566921;"Guaratinguetá";2024
3518701;0,0514308755760369;535,878478176902;5536,72234795823;"Guarujá";2024
3518800;0,0541225435364029;552,81818027735;5574,35332052395;"Guarulhos";2024
3519071;0,0558740076934147;546,804573408402;5291,98791378717;"Hortolândia";2024
3519303;0,0514339482612383;547,037030812325;5753,34075675722;"Ibaté";2024
3519600;0,0607337496226385;555,236865021771;5007,37838370531;"Ibitinga";2024
3519709;0,0510965978174792;555,08192248062;5948,77027950851;"Ibiúna";2024
3520301;0,0398866043168892;527,978512035011;6941,14018419414;"Iguape";2024
3520400;0,058113619868093;543,064933333333;5023,69210515527;"Ilhabela";2024
3520442;0,044265147919633;552,920229885057;6818,0101969387;"Ilha Solteira";2024
3520509;0,0502770261029355;579,938847708895;6540,14115782588;"Indaiatuba";2024
3521804;0,0419346769582619;552,856081424936;7195,38347046904;"Itaí";2024
3522109;0,0474672054715914;534,757686318131;5975,44522581775;"Itanhaém";2024
3522208;0,049072817246894;533,654130859375;5757,44672326221;"Itapecerica da Serra";2024
3522307;0,0462266392144441;551,596682564918;6500,07631251355;"Itapetininga";2024
3522406;0,0468994031395633;529,679430379747;5939,50907116684;"Itapeva";2024
3522505;0,0592973968253968;527,046835568803;4653,2706381914;"Itapevi";2024
3522604;0,0478905061183542;571,192255541069;6683,41768512653;"Itapira";2024
3522703;0,0542742949452508;561,595909090909;5720,49640449685;"Itápolis";2024
3523107;0,0529114487467582;524,602398589065;5168,68097673891;"Itaquaquecetuba";2024
3523206;0,0506487232574189;534,448171500631;5593,98447342163;"Itararé";2024
3523404;0,0510994015092376;577,677465564738;6390,63190408804;"Itatiba";2024
3523909;NA;572,35275;NA;"Itu";2024
3524006;0,0603221790792572;561,580894039735;5146,71218411757;"Itupeva";2024
3524105;0,037198548947476;549,350466138962;8017,26074208058;"Ituverava";2024
3524303;0,0371781269659547;559,915384615385;8305,83490389817;"Jaboticabal";2024
3524402;0,0464294065402013;562,99836775483;6717,25940508819;"Jacareí";2024
3524709;0,061058572837419;570,356233635448;5228,3605528331;"Jaguariúna";2024
3524808;0,0336168028855378;562,080717391304;9250,15738260708;"Jales";2024
3525003;0,0596686074943456;539,302430086789;4829,71602972464;"Jandira";2024
3525102;0,0483465608465608;561,658457831325;6423,17576253029;"Jardinópolis";2024
3525300;0,0457391374058041;577,930282087447;7145,09062967105;"Jaú";2024
3525706;0,0384272134400208;560,317801857585;8046,32379446917;"José Bonifácio";2024
3525904;0,0469922725395991;586,864495341615;7144,67458577774;"Jundiaí";2024
3526209;0,0416952933743979;524,568910411622;6558,26805093373;"Juquitiba";2024
3526704;0,0396481175506976;573,960864197531;8142,65302216978;"Leme";2024
3526803;0,0528160236697419;567,566855670103;5991,49337043702;"Lençóis Paulista";2024
3526902;0,0558688102526524;573,579725274725;5771,73066361148;"Limeira";2024
3527108;0,0474730184518974;551,708350877193;6331,77246106159;"Lins";2024
3527207;0,0394790076821327;564,051355932203;7926,52536891977;"Lorena";2024
3527306;0,0676883439943141;570,522021276596;4718,71525330012;"Louveira";2024
3528403;0,0524920634920635;547,88549905838;5653,53082572663;"Mairinque";2024
3528502;0,0476282203022054;551,43237449118;6305,34528868959;"Mairiporã";2024
3529005;0,0509778883594751;572,981994520548;6313,7569028146;"Marília";2024
3529203;0,0423134608173978;539,48;6814,8526362428;"Martinópolis";2024
3529302;0,0443282263328195;565,887662835249;7100,84045483685;"Matão";2024
3529401;0,0578666206232603;545,854065994001;5093,33468620644;"Mauá";2024
3529906;0,0318629976028873;514,370662020906;8261,9553031963;"Miracatu";2024
3530102;0,0261013761013761;563,57225974026;11970,7198013896;"Mirandópolis";2024
3530201;0,0377903600464576;507,660737327189;6788,52323745554;"Mirante do Paranapanema";2024
3530300;0,0515017274044355;560,076860158311;5998,96111701494;"Mirassol";2024
3530508;0,0289955058328552;570,569029345372;11017,1911187492;"Mococa";2024
3530607;0,0452170222564959;566,788481945468;6981,18686707899;"Mogi das Cruzes";2024
3530706;0,0428727332274534;574,012916328188;7531,42830001389;"Mogi Guaçu";2024
3530805;0,0380618346694704;581,870601503759;8689,82287312221;"Mogi Mirim";2024
3531100;0,0431597092030163;533,67905109489;6546,82471945718;"Mongaguá";2024
3531308;0,0450448585231194;578,070658682635;7258,33467797055;"Monte Alto";2024
3531407;0,040183849801858;545,196125461255;7318,26658996862;"Monte Aprazível";2024
3531803;0,061572211044042;529,307341337907;4518,06645596863;"Monte Mor";2024
3533403;0,0494858223663297;574,770018281536;6540,25744759064;"Nova Odessa";2024
3533502;0,040667115902965;550,872974910394;7370,89336813629;"Novo Horizonte";2024
3533908;0,0423647602753676;555,296598079561;7179,94380476691;"Olímpia";2024
3534302;0,0460614436531868;552,978537074148;6553,38854220354;"Orlândia";2024
3534401;0,0543825110205813;559,685259561336;5673,97962636477;"Osasco";2024
3534609;0,0403713198166705;562,183421686747;7705,05951005098;"Osvaldo Cruz";2024
3534708;0,0382123684904259;557,913263743911;8028,63773861016;"Ourinhos";2024
3535507;0,0383298225456402;547,335866141732;7728,07820304988;"Paraguaçu Paulista";2024
3536505;0,0424947261454555;579,545875706215;7728,62671433729;"Paulínia";2024
3536703;0,0519426406926407;568,041233933162;6101,36931251675;"Pederneiras";2024
3537107;0,0728861590194164;567,801328413284;4344,87607350694;"Pedreira";2024
3537305;0,0388039302600473;561,303602941176;7993,61304028894;"Penápolis";2024
3537404;0,0415376984126984;538,242366197183;6912,33210238262;"Pereira Barreto";2024
3537602;0,0458920528180821;542,684592901879;6353,2697928692;"Peruíbe";2024
3537800;0,0495509342977697;550,289595588235;6037,61765197838;"Piedade";2024
3537909;0,0511379551820728;558,161276595745;6004,1758709856;"Pilar do Sul";2024
3538006;0,0406995271564585;567,503419886004;7773,63871255191;"Pindamonhangaba";2024
3538709;0,0483518217893218;580,509504685408;6812,34941096163;"Piracicaba";2024
3538808;0,0439479107848673;549,278983481576;6784,37218417767;"Piraju";2024
3538907;0,033415684234859;550,984467353952;8973,76409372266;"Pirajuí";2024
3539301;0,0385830805082883;570,479213907785;8277,18289210168;"Pirassununga";2024
3539509;0,0518866237482117;545,850173010381;5680,2727123007;"Pitangueiras";2024
3539806;0,051779143475572;548,630715835141;5745,76356164521;"Poá";2024
3540200;0,0529271953965474;538,330805687204;5426,52607105532;"Pontal";2024
3540606;0,05256381549485;550,765118483412;5700,59680147783;"Porto Feliz";2024
3540705;0,0429274718976266;576,671342685371;7583,75297435975;"Porto Ferreira";2024
3541000;0,0459917391116301;543,446072257209;6356,0560636266;"Praia Grande";2024
3541307;0,0470342066957787;546,95612371134;6289,80787588985;"Presidente Epitácio";2024
3541406;NA;559,730632696391;NA;"Presidente Prudente";2024
3541505;0,0467026322402312;555,347486437613;6514,14003546339;"Presidente Venceslau";2024
3541604;0,0295842032011134;548,759277777778;10060,7501832794;"Promissão";2024
3542206;0,0358908045977012;538,999737532808;8020,98868386047;"Rancharia";2024
3542602;0,05101238219593;546,289325259516;5786,22900075161;"Registro";2024
3543303;0,0465832498149051;555,04144200627;6524,26447733633;"Ribeirão Pires";2024
3543402;0,056037038661319;587,161936681649;5996,78256934036;"Ribeirão Preto";2024
3543907;0,0573870010489138;573,953867041198;5625,55737606903;"Rio Claro";2024
3544103;0,0519934333958724;526,059885386819;5287,9732579585;"Rio Grande da Serra";2024
3544251;0,0376637287305668;525,459115646259;7283,90748586751;"Rosana";2024
3545209;0,0652531778293973;571,804334975369;4914,46310574774;"Salto";2024
3545308;0,0615794234360411;547,054;4805,72865881684;"Salto de Pirapora";2024
3545803;0,0502047560813284;566,776996491228;6287,39229366804;"Santa Bárbara d'Oeste";2024
3546405;0,0375016951838494;562,808263473054;8311,31131392927;"Santa Cruz do Rio Pardo";2024
3546603;0,0420677361853832;565,955108695652;7484,00406687546;"Santa Fé do Sul";2024
3546801;0,0603382597640548;543,560518134715;4846,68466207456;"Santa Isabel";2024
3547304;0,0520899409717634;567,752558361124;6078,57395217174;"Santana de Parnaíba";2024
3547601;0,0387890122265122;534,480962800875;7305,1863539644;"Santa Rosa de Viterbo";2024
3547809;0,0498677300298827;572,289665450756;6440,43082085946;"Santo André";2024
3548500;0,0455656859924232;575,655257315843;7122,36083463788;"Santos";2024
3548708;0,0512359430771758;571,549201057125;6253,9924477328;"São Bernardo do Campo";2024
3548807;0,040412034810183;583,858167539267;8233,6405257036;"São Caetano do Sul";2024
3548906;0,0559416458205386;587,213739205527;6007,93441586827;"São Carlos";2024
3549102;0,0422077822478154;584,769784560144;7904,93522263689;"São João da Boa Vista";2024
3549409;0,0452576622046668;565,537931034483;6947,28617692633;"São Joaquim da Barra";2024
3549706;0,0386476012294534;572,07214673913;8304,58130722307;"São José do Rio Pardo";2024
3549805;0,0479367033167423;580,918414221219;6879,87265294554;"São José do Rio Preto";2024
3549904;0,0456722259435885;593,486541865907;7496,16500603182;"São José dos Campos";2024
3550100;0,0409158785465406;564,870339805825;7668,18044610587;"São Manuel";2024
3550209;0,0514288407670761;541,813501805054;5652,34404410592;"São Miguel Arcanjo";2024
3550308;NA;568,292538011888;NA;"São Paulo";2024
3550605;0,0458610752647952;565,216517412935;6848,86945191293;"São Roque";2024
3550704;0,0443617211377305;524,504033816425;6162,61107109992;"São Sebastião";2024
3551009;0,0510413668214512;537,133173413293;5603,55631568022;"São Vicente";2024
3551504;0,0576128747795414;546,178488888889;5121,39847244119;"Serrana";2024
3551702;0,0617487149070779;562,566245487365;5043,76886152274;"Sertãozinho";2024
3552106;0,0616416907551093;573,489514563107;5229,73186838466;"Socorro";2024
3552205;0,0586262753424153;568,196015956121;5408,42845813062;"Sorocaba";2024
3552403;0,0600465701142453;550,151204875762;4979,98810434671;"Sumaré";2024
3552502;0,0527568180242853;551,391036007581;5691,60626536192;"Suzano";2024
3552809;0,0590584681290817;549,044333861117;5044,56589036404;"Taboão da Serra";2024
3553609;0,038155668358714;532,832734082397;7383,24726575151;"Tapiratiba";2024
3553708;0,0278291021981874;557,50730941704;11009,6009290949;"Taquaritinga";2024
3554003;0,0499727339843619;553,662778229082;6054,15701938096;"Tatuí";2024
3554102;0,0425958402987745;582,213379685611;7772,90405267897;"Taubaté";2024
3554300;0,038465700965701;532,670903010033;7319,53132119148;"Teodoro Sampaio";2024
3554508;0,0505562233006936;566,450418118467;6237,22259162782;"Tietê";2024
3555000;0,0389785493670027;564,077786407767;8028,97469223679;"Tupã";2024
3555406;0,0559588964592874;547,569573241061;5297,63079686072;"Ubatuba";2024
3556206;0,0458324656393169;597,409526153846;7555,55088131207;"Valinhos";2024
3556404;0,0362584617180205;578,259541547278;9022,43300036882;"Vargem Grande do Sul";2024
3556453;0,045014730029943;564,017777777778;6951,00864916092;"Vargem Grande Paulista";2024
3556503;0,069362062563817;547,368325508607;4271,04262126061;"Várzea Paulista";2024
3556701;0,0467666249278778;591,279262948207;7273,54739566499;"Vinhedo";2024
3557006;0,0661040354240847;559,38785202864;4663,37418057723;"Votorantim";2024
3557105;0,032443066553236;563,926742474916;9641,71318274213;"Votuporanga";2024
4100400;0,063986601166571;525,476318181818;4287,71513379198;"Almirante Tamandaré";2024
4100806;0,044296875;535,351346938775;6416,51012489652;"Alvorada do Sul";2024
4101002;0,0607591153616258;537,936264367816;4720,54707611762;"Ampére";2024
4101408;0,0645648677685409;542,701774553571;4516,10581158263;"Apucarana";2024
4101507;0,0616990168010576;542,38085782367;4720,67259617461;"Arapongas";2024
4101606;0,0341865641440712;538,962651515151;8419,75959625853;"Arapoti";2024
4101804;0,0634318960754325;541,142869822485;4572,19297808145;"Araucária";2024
4101903;0,034752044989775;531,013769230769;8054,02298808951;"Assaí";2024
4102000;0,0641934147076552;534,410289193303;4413,07399650637;"Assis Chateaubriand";2024
4102109;0,0577113156100886;545,966853582555;5108,9955317361;"Astorga";2024
4102406;0,0445817805383023;523,798269230769;6116,36112192735;"Bandeirantes";2024
4103453;0,0766935170807453;531,522290748899;3656,14071986922;"Cafelândia";2024
4103701;0,0677488285803964;544,200890151515;4325,99199562131;"Cambé";2024
4104006;0,0606532356532357;531,91777385159;4629,55967356723;"Campina Grande do Sul";2024
4104204;0,0521775836871683;546,363467446964;5658,43503250556;"Campo Largo";2024
4104253;0,0630907158684936;522,179377777778;4296,34335331959;"Campo Magro";2024
4104303;0,0601178167123049;537,699311627907;4766,96139847091;"Campo Mourão";2024
4104501;0,058641975308642;548,594857142857;5072,72914285714;"Capanema";2024
4104808;0,0675329768210727;560,012212465196;4573,94634451847;"Cascavel";2024
4104907;0,0480491000227842;540,859927536232;6030,08021791961;"Castro";2024
4105409;0,0595488519032208;534,36216091954;4756,46720074246;"Chopinzinho";2024
4105508;0,0549925380243229;532,929252873563;5124,49985030552;"Cianorte";2024
4105706;0,0347252747252747;516,530945945946;7643,16331679781;"Clevelândia";2024
4105805;0,0681732113257604;531,14319340918;4107,52534556588;"Colombo";2024
4105904;0,0429869064362735;535,693564899452;6620,00568292397;"Colorado";2024
4106407;0,0430304369668338;538,378117839607;6675,69604419808;"Cornélio Procópio";2024
4106506;0,0644584258573896;541,872243902439;4510,69414176683;"Coronel Vivida";2024
4106902;0,0609174148453299;574,735873137446;5312,3704273911;"Curitiba";2024
4107207;0,0690151878018601;535,286908267271;4117,45468378791;"Dois Vizinhos";2024
4107652;0,067887129445274;527,642054616385;4073,26185207607;"Fazenda Rio Grande";2024
4108304;0,0680731771887898;549,506570650058;4383,32075822658;"Foz do Iguaçu";2024
4108403;0,0745287897942765;544,3359375;3934,2640382243;"Francisco Beltrão";2024
4108601;0,0426015901060071;539,655291262136;6772,8760955674;"Goioerê";2024
4108809;0,0532280737153618;519,261634146342;5037,59793338068;"Guaíra";2024
4109401;0,0583975590137562;539,703628210355;4941,70703508987;"Guarapuava";2024
4109609;0,0516123471246422;535,484577114428;5509,62304480547;"Guaratuba";2024
4109708;0,0412997527319135;529,53618018018;6741,35223005923;"Ibaiti";2024
4109807;0,0581671010029219;540,162872628726;4969,18133523977;"Ibiporã";2024
4110706;0,0491885305902296;545,991924460432;5994,72927778417;"Irati";2024
4111407;0,0382835751488095;520,106432748538;7026,15760683214;"Ivaí";2024
4111506;0,0443405658966883;526,814029126214;6217,64796075379;"Ivaiporã";2024
4111803;0,0456544745814657;536,308372827804;6246,66860022482;"Jacarezinho";2024
4112009;0,0418238222796234;535,086564885496;6789,58902863943;"Jaguariaíva";2024
4112108;0,05597113997114;535,860590277778;5087,27516403269;"Jandaia do Sul";2024
4113205;0,0483732321266381;531,461406844106;5795,38299425993;"Lapa";2024
4113304;0,0525225090036014;531,361390498262;5335,6436281261;"Laranjeiras do Sul";2024
4113502;0,0572912369952793;522,282270742358;4733,0496767717;"Loanda";2024
4113700;0,0549470683106303;571,088439366398;5823,21221502723;"Londrina";2024
4114302;0,0436472784651918;530,21811550152;6394,39903965827;"Mandirituba";2024
4114609;0,0663207240407544;558,529884332282;4635,20096890645;"Marechal Cândido Rondon";2024
4114807;0,0561870003475843;546,76787456446;5261,85546008012;"Marialva";2024
4115200;0,0613898172198172;574,455026046691;5266,91625239626;"Maringá";2024
4115705;0,0630362972174724;525,125091514143;4346,78278403374;"Matinhos";2024
4115754;0,0526124338624339;523,326219512195;5173,80017476353;"Mauá da Serra";2024
4115804;0,0856330694783389;545,754163424124;3440,65867566096;"Medianeira";2024
4116901;0,0516705069124424;526,927721518987;5337,81721914116;"Nova Esperança";2024
4117503;0,0778504880212955;524,007962085308;3505,28261313739;"Paiçandu";2024
4117602;0,0634544787077827;517,021213960546;4190,42468515203;"Palmas";2024
4117701;0,0497091642924976;534,83261829653;5707,45097678798;"Palmeira";2024
4117909;0,0632703703703704;546,504533820841;4668,60762931728;"Palotina";2024
4118204;0,0449804892898655;524,868769230769;6085,9446740711;"Paranaguá";2024
4118402;0,0530567558523562;543,779173441734;5515,964343092;"Paranavaí";2024
4118501;0,0751380839153911;567,636192771084;4212,46026352623;"Pato Branco";2024
4119152;0,0770405414557858;540,197614269788;3752,27910924915;"Pinhais";2024
4119301;0,047603058317344;517,134873417722;5588,18871771522;"Pinhão";2024
4119509;0,0712986530915261;516,211431844215;3718,04263264156;"Piraquara";2024
4119608;0,0473563020713904;520,895779816514;5696,72394203886;"Pitanga";2024
4119905;0,0547564023958874;550,788002897851;5472,74820451605;"Ponta Grossa";2024
4120002;0,0331987775953293;508,065235849057;7739,59930034309;"Porecatu";2024
4120606;0,0623819880516309;535,106574257426;4552,38095365576;"Prudentópolis";2024
4120804;0,0582307419905845;547,405992509363;5088,13699398284;"Quatro Barras";2024
4120903;0,0485699767711963;525,102205128205;5640,97871446145;"Quedas do Iguaçu";2024
4121406;0,0610298187352982;532,684928571429;4613,56324508593;"Realeza";2024
4122206;0,0418571129832108;515,828870292887;6324,10721683226;"Rio Branco do Sul";2024
4122305;0,0591230246718052;563,208698630137;5278,63214648704;"Rio Negro";2024
4122404;0,0531207751239297;559,19641025641;5799,54659053213;"Rolândia";2024
