"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município";"ANO"
2107803;478,536336448598;0,200807949667962;2,38305474081012;"Parnarama";2022
2108207;517,463704918033;0,343908811332832;1,50465381480801;"Pedreiras";2022
2108306;470,548771929825;0,19344662227248;2,43244759925057;"Penalva";2022
2108504;500,631617161716;0,267662337662338;1,87038498405881;"Pindaré-Mirim";2022
2108603;503,664818594104;0,275460502008076;1,82844660095529;"Pinheiro";2022
2108702;478,273841961853;0,246220256432826;1,94246342234777;"Pio XII";2022
2109007;491,250411347518;0,426120668162553;1,15284342687673;"Porto Franco";2022
2109106;509,889023354565;0,324207911766323;1,57272233295181;"Presidente Dutra";2022
2109452;503,058296836983;0,268676795982723;1,87235483063202;"Raposa";2022
2109601;492,242993006993;0,236666998449211;2,0798970546484;"Rosário";2022
2109809;489,361936936937;0,24825483114388;1,97120811177012;"Santa Helena";2022
2109908;511,256346050511;0,359043357407633;1,42394041138064;"Santa Inês";2022
2110005;489,716514382403;0,304152817797324;1,61010020531433;"Santa Luzia";2022
2110039;484,683483606557;0,232005901543503;2,08909980471197;"Santa Luzia do Paruá";2022
2110203;485,524057971014;0,219322072263249;2,21374918156093;"Santa Rita";2022
2110500;475,942334494773;0,207271443375885;2,29622724068002;"São Bento";2022
2110609;473,605051724138;0,157606993850075;3,00497484378554;"São Bernardo";2022
2110708;501,10824742268;0,295955912801939;1,69318545684213;"São Domingos do Maranhão";2022
2111102;485,203214285714;0,25046588163785;1,93720282823699;"São João dos Patos";2022
2111201;502,326169278997;0,280125123226608;1,79322069899685;"São José de Ribamar";2022
2111300;533,940972599721;0,623978194932702;0,855704537331321;"São Luís";2022
2111508;487,258125;0,238864055946863;2,03989722550971;"São Mateus do Maranhão";2022
2111607;486,51543554007;0,287366988079636;1,69301087362633;"São Raimundo das Mangabeiras";2022
2111706;465,041;0,183807245860074;2,53004715795599;"São Vicente Ferrer";2022
2112100;479,503142144638;0,195621008559239;2,45118428575851;"Timbiras";2022
2112209;522,756267978804;0,331531961234867;1,57678996025505;"Timon";2022
2112308;506,375955882353;0,348563027810939;1,45275291835315;"Tuntum";2022
2112407;467,25376146789;0,190008834998781;2,45911597463816;"Turiaçu";2022
2112506;497,119766277129;0,251805512802973;1,97422113893949;"Tutóia";2022
2112605;484,149434782609;0,212933064162262;2,27371656293675;"Urbano Santos";2022
2112704;477,511149425287;0,21550456629178;2,21578204880711;"Vargem Grande";2022
2112803;492,411025641026;0,248070650555407;1,98496285045637;"Viana";2022
2113009;492,010153417015;0,260538685171038;1,88843416129939;"Vitorino Freire";2022
2114007;486,552117465224;0,236341237314598;2,05868481943152;"Zé Doca";2022
2200202;499,950928495197;0,285168984721862;1,7531742765884;"Água Branca";2022
2200400;505,295730337079;0,27183797948975;1,85881211773843;"Altos";2022
2200509;481,087654986523;0,23245031795412;2,06963646778697;"Amarante";2022
2201200;495,567313328681;0,191494396365672;2,58789459500612;"Barras";2022
2201507;490,002888888889;0,176466166561933;2,77675261176435;"Batalha";2022
2201903;487,12690549722;0,2826408587657;1,72348367332492;"Bom Jesus";2022
2202000;484,399515885023;0,170469431362289;2,84156233768128;"Buriti dos Lopes";2022
2202208;510,191455961654;0,313088950979576;1,62954155477347;"Campo Maior";2022
2202307;483,545344537815;0,239228655230208;2,02126849759074;"Canto do Buriti";2022
2202604;507,268083916084;0,241977079982454;2,09634765388882;"Castelo do Piauí";2022
2202901;467,046140459913;0,254872324810645;1,83247098643174;"Corrente";2022
2203701;500,027099337748;0,246337622720676;2,02984462468704;"Esperantina";2022
2203909;510,154107687098;0,364337933958286;1,40022232147122;"Floriano";2022
2205508;503,718984771574;0,270630497421899;1,86127945508781;"José de Freitas";2022
2205805;495,651343283582;0,189787446732811;2,61161289545866;"Luzilândia";2022
2206209;506,8176;0,312331563320772;1,62269094615803;"Miguel Alves";2022
