"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município"
2207702;526,617565308255;0,017155010362731;30,6975952898475;"Parnaíba"
2207801;502,97521575985;0,0121766507828455;41,3065320447921;"Paulistana"
2207900;513,525;0,00963925259138025;53,2743586841174;"Pedro II"
2208007;518,57828181301;0,0104408028370312;49,6684297086548;"Picos"
2208205;511,834694835681;0,00973716887417219;52,5650424111798;"Pio IX"
2208304;511,389281553398;0,00659391049156273;77,5547806127712;"Piracuruca"
2208403;519,658427997705;0,00970794529373865;53,5291879253656;"Piripiri"
2208809;485,897369614512;0,00764451647757969;63,5615569721882;"Regeneração"
2210003;474,749364485981;0,0109861474596156;43,213452780525;"São João do Piauí"
2210508;490,713105802048;0,00535714285714286;91,5997797497156;"São Pedro do Piauí"
2210607;486,330816326531;0,00828047921071177;58,7322066695614;"São Raimundo Nonato"
2211001;552,753985682079;0,0265009001032092;20,8579325052865;"Teresina"
2211100;483,679915164369;0,00860766624086296;56,191759953262;"União"
2211209;468,351456102784;0,0109093553689418;42,9311760652831;"Uruçuí"
2211308;485,505274009767;0,00861758841886269;56,3388793258058;"Valença do Piauí"
2300150;497,717692307692;0,00583167660702452;85,347272465035;"Acarape"
2300200;533,328495412844;0,00854499274310595;62,4141542827091;"Acaraú"
2300309;496,19986;0,010011967750063;49,5606730252281;"Acopiara"
2300705;474,957247706422;0,00476726726726727;99,6288273929062;"Alto Santo"
2300754;486,495866523143;0,00363932833749653;133,677377089257;"Amontada"
2301000;518,675785365854;0,0165721610426349;31,2980174421107;"Aquiraz"
2301109;508,460830961867;0,00995929412834857;51,0539024562556;"Aracati"
2301208;498,699182242991;0,00434277937880243;114,834104784874;"Aracoiaba"
2301307;509,228270676692;0,0129719679633867;39,2560536777445;"Araripe"
2301406;489,880914285714;0,00505299707602339;96,9485845559287;"Aratuba"
2301604;499,88427184466;0,00755835426207712;66,1366554823651;"Assaré"
2301703;537,625443298969;0,00848950524737631;63,328242062766;"Aurora"
2301851;490,340938628159;0,00410394265232975;119,480455787997;"Banabuiú"
2301901;533,800966494845;0,0166823163767352;31,9980124126691;"Barbalha"
2301950;505,483509615385;0,00913461538461539;55,3371421052632;"Barreira"
2302008;531,461765834933;0,00824561403508772;64,4538737289174;"Barro"
2302057;499,040963172805;0,00925516224188791;53,9202825547668;"Barroquinha"
2302107;489,923575042159;0,0110346333361968;44,3987181191665;"Baturité"
2302206;507,898414376321;0,00673100833022504;75,4565125251213;"Beberibe"
2302305;521,472617449664;0,0121919285274184;42,7719549271411;"Bela Cruz"
2302404;491,117362637363;0,00908936804990507;54,0320691098532;"Boa Viagem"
2302503;523,142897033159;0,00722267490724228;72,430630445321;"Brejo Santo"
2302602;505,365968939905;0,0111182242422787;45,4538384842227;"Camocim"
2302701;506,584890510949;0,00787172011661808;64,3550434982428;"Campos Sales"
2302800;519,483393797542;0,005125977410947;101,343285806944;"Canindé"
2303006;495,567366863905;0,00402777777777778;123,037415221383;"Caridade"
2303105;513,190467091295;0,0102768456375839;49,9365744304346;"Cariré"
2303204;528,754722222222;0,00630162105522682;83,9077306598199;"Caririaçu"
2303501;525,412974137931;0,00737871030657646;71,2066136638599;"Cascavel"
2303709;518,829466235342;0,00925627180533381;56,0516671449052;"Caucaia"
2303808;489,672737430168;0,0120360520094563;40,6838336229729;"Cedro"
2303907;514,890635451505;0,0115584415584416;44,5467178986133;"Chaval"
2304004;512,450016;0,010174298679868;50,3671095300152;"Coreaú"
2304103;526,39164369035;0,0122428908620883;42,9956984522657;"Crateús"
2304202;550,427482900137;0,0211221988795518;26,0591942173691;"Crato"
2304251;529,575647668394;0,0117766563146998;44,9682518973887;"Cruz"
2304285;553,746715686274;0,0353947619047619;15,6448775436394;"Eusébio"
2304301;524,78997032641;0,010595460199005;49,5297005009459;"Farias Brito"
2304350;506,34;0,0099104799400075;51,0913702530149;"Forquilha"
