"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
3552809;"SP";499,448423423423;527,467958047945;542,73787134003;533,721148648649;649,628816165166;549,604828686955
3553609;"SP";489,70780669145;506,174452554745;526,515328467153;522,638661710037;625,298507462687;532,801026570048
3553708;"SP";506,627130044843;526,38590021692;537,659869848156;548,356053811659;691,070615034169;559,525911062907
3554003;"SP";511,462063363119;526,143889315911;541,085483870968;551,956539398863;643,067193675889;552,71683793456
3554102;"SP";531,031859205776;552,642824074074;556,653587962963;580,490794223827;696,425810288433;581,662795853729
3554300;"SP";481,421666666667;505,038485804416;518,497476340694;518,049333333333;645,555555555556;531,878679245283
3554508;"SP";520,729166666667;533,467221297837;543,703150912106;559,777430555556;680,78231292517;566,287760330579
3555000;"SP";511,744015444015;530,933456221198;541,95349907919;563,594111969112;683,014218009479;564,575680085392
3555406;"SP";506,556616800921;522,532142857143;537,753405405405;544,021288837745;634,932735426009;546,992204243078
3556206;"SP";550,485949908369;565,993923303835;565,536814159292;608,727855833842;699,137724550898;596,889649482523
3556404;"SP";524,7;545,23743315508;548,418181818182;580,730085959885;695,409836065574;577,58548573975
3556453;"SP";515,831140939597;540,613938618926;547,666369426752;557,574093959731;655,97924773022;561,635386717108
3556503;"SP";496,735147744946;531,229835082459;544,132233883058;535,690342679128;637,661538461538;547,770941381023
3556701;"SP";541,279303482587;557,434535104364;562,374526515152;597,789253731343;701,868978805395;590,947534656585
3557006;"SP";508,632066508314;535,910305775764;547,8730248307;551,659501187648;657,795637198622;560,148956928839
3557105;"SP";514,1056;526,810985561833;538,423072100313;566,642133333333;685,704918032787;563,475511458333
4100400;"PR";491,808342728298;509,207293868922;526,750528541226;502,847801578354;602,087912087912;524,693179433368
4100806;"PR";492,884489795918;510,566666666667;523,890909090909;525,204081632653;636,585365853659;536,556752305665
4101002;"PR";490,520630372493;515,510904255319;526,942175066313;525,855873925501;637,513812154696;537,928637566138
4101408;"PR";503,729810901001;520,452401055409;534,116271721959;535,264941569282;626,011937059143;542,35042672263
4101507;"PR";499,774446202532;518,393591654247;535,158525688757;532,222863924051;635,265180630284;543,073898367953
4101606;"PR";505,961886792453;522,063898916968;535,557761732852;527,983773584906;619,101123595506;540,698279569893
4101804;"PR";500,640569744597;520,857523364486;535,949813258637;519,740569744597;635,256841094575;541,238119479312
4101903;"PR";495,063269230769;506,82;526,28462962963;519,732692307692;627,509727626459;533,125987654321
4102000;"PR";494,073596358118;503,307575757576;523,25598349381;517,022306525038;631,0443490701;531,783879743941
4102109;"PR";498,733850931677;510,592285714286;531,205113636364;528,856211180124;656,023391812865;543,328640226629
4102406;"PR";486,729411764706;496,211612175874;518,027395715896;512,914765906363;613,777777777778;524,026948198198
4103453;"PR";492,499561403509;505,3892;522,8976;519,548684210526;625,166666666667;531,320644090305
4103701;"PR";502,642573320719;526,381351351351;537,84964028777;529,264806054872;630,027752081406;543,638303411131
4104006;"PR";493,477464788732;510,878360655738;531,345081967213;514,056338028169;613,35604770017;531,320561002179
4104204;"PR";503,598542274052;520,537172413793;534,133494141971;527,3;650,800850460666;545,828652482269
4104253;"PR";487,775221238938;509,159288537549;524,790909090909;496,313274336283;600,677966101695;521,929921259843
4104303;"PR";497,016751740139;507,914185945002;527,96605664488;524,424454756381;637,68985902683;536,713994202899
4104501;"PR";500,494285714286;522,089149560117;535,68357771261;533,466031746032;657,280966767372;548,988455522972
4104808;"PR";516,88473998295;528,291795574701;541,050430696946;549,686040068201;661,297756215888;557,125971031437
4104907;"PR";502,889518072289;525,899772727273;537,143019296254;532,448915662651;608,735362997658;539,831011702529
4105409;"PR";483,880365296804;505,956595744681;521,507234042553;523,399086757991;632,521739130435;532,059418604651
4105508;"PR";493,504932094353;505,064088769334;522,84375;521,998641887062;630,211267605634;532,477826086956
4105706;"PR";478,008724832215;496,458709677419;519,589677419355;499,641610738255;605,866666666667;519,790299145299
4105805;"PR";494,080578350918;514,111299028428;532,035442127965;511,882219617038;609,846499438413;531,117036042487
4105904;"PR";486,602540834846;500,399292035398;518,397349823322;512,610344827586;673,236363636364;536,422394736842
4106407;"PR";495,242612244898;513,229357087529;527,290472501937;535,577469387755;629,727564102564;538,679758043758
4106506;"PR";489,519370460048;515,085617977528;529,673033707865;526,841646489104;642,712643678161;539,332857142857
4106902;"PR";532,783979355017;546,897900945728;554,789600342376;571,951520609629;674,045744536446;574,203985471653
4107207;"PR";492,401803833145;513,586979722519;528,432093517535;524,279594137542;630;536,543132275132
4107652;"PR";490,452077922078;513,360204695966;529,713529765484;505,337987012987;604,736842105263;527,26143457383
4108304;"PR";509,758355951919;525,487511411357;541,97448514671;538,361736770692;639,23787964535;549,408334240774
4108403;"PR";503,199778024417;520,182235108065;533,281190727081;535,149500554939;639,37259218492;544,069761655317
4108601;"PR";491,931719128329;504,845168539326;526,581348314607;520,806779661017;654,768518518518;538,01615470852
4108809;"PR";483,713487241798;492,607449209932;512,938148984199;509,980315917375;618,816425120773;520,684529433821
4109401;"PR";502,491060544494;520,472369417108;533,136752460257;524,35756097561;622,446435527854;539,403579781215
4109609;"PR";498,274264705882;509,903899082569;532,333333333333;526,530392156863;623,372921615202;535,934744744745
4109708;"PR";488,755035971223;502,915806988353;524,594195688226;515,576216216216;622,107081174439;528,669348785872
4109807;"PR";503,071951219512;516,589426751592;529,608280254777;529,371951219512;627,397622192867;539,103906581741
4110706;"PR";505,043985637343;523,48488471392;535,630572160547;537,395152603232;636,136962247586;546,413341858483
4111407;"PR";481,762573099415;496,754255319149;515,574468085106;509,464912280702;597,142857142857;519,14609929078
4111506;"PR";485,083874849579;501,314301801802;522,559392575928;507,257160048135;626,480836236934;527,406898922334
4111803;"PR";488,338958990536;508,969591527988;526,866414523449;516,304574132492;647,701863354037;536,599964753273
4112009;"PR";493,669211195929;522,394417475728;535,126941747573;522,203816793893;605,552825552826;535,348066989508
4112108;"PR";490,313171577123;508,085240464345;528,175249169435;519,416464471404;643,842195540309;536,616241721854
4113205;"PR";490,944612476371;508,943539823009;526,74;511,236862003781;620,697247706422;530,098345070423
4113304;"PR";496,115162037037;515,097948164147;523,726889848812;520,285185185185;607,55905511811;530,66969075872
4113502;"PR";483,52096069869;494,74154460719;517,071770972037;508,92576419214;610,881542699724;521,926691078562
4113700;"PR";529,110322079938;546,331175677332;552,431145131659;568,029190377651;663,082554910376;569,724286033838
4114302;"PR";490,528875379939;510,597783933518;529,312396694215;515,817629179331;615;531,113287419651
4114609;"PR";514,138413361169;525,862271414822;536,39260326609;555,276746611053;666,027944111776;557,573565300286
4114807;"PR";503,060416666667;516,653921568627;534,21045751634;529,16875;656,521739130435;547,727399565689
4115200;"PR";527,934852856319;540,726361974406;548,943882395909;561,280246201193;692,748319641523;572,535575674856
4115705;"PR";495,116390728477;511,361956521739;530,41519379845;509,133609271523;593,986928104575;526,189385288066
4115754;"PR";489,881155015198;500,664285714286;521,782142857143;519,272948328267;589,421965317919;521,393566210046
4115804;"PR";503,501941747573;519,427159394479;533,836888888889;534,438349514563;633,528336380256;542,935559006211
4116901;"PR";489,118927444795;497,918072289157;519,857057057057;512,63785488959;631,222570532915;528,646986027944
4117503;"PR";489,3;497,519383259912;524,297356828194;500,561611374408;617,272727272727;524,778910818713
4117602;"PR";483,248406676783;498,108357348703;513,316426512968;498,690440060698;596,651718983558;516,635160902978
4117701;"PR";496,984858044164;516,296176470588;531,064411764706;530,362776025237;601,027190332326;533,93143627451
4117909;"PR";508,88233151184;516,311643835616;531,937842465753;543,98087431694;640,035778175313;545,894809442548
4118204;"PR";490,423190789474;505,761002066116;525,935254760679;511,845010964912;607,952069716776;526,131157336073
4118402;"PR";502,020552560647;513,710606060606;530,400504413619;532,524258760108;647,979002624672;543,483084639498
4118501;"PR";519,061101137044;536,675897435897;545,226423690205;567,418252543387;672,077012835473;566,058332390649
4119152;"PR";506,199666666667;523,032415584416;537,388103896104;524,985722222222;619,881273610362;540,847332988089
4119301;"PR";478,580379746835;497,730612244898;516,84139941691;492,862658227848;607,250755287009;517,696637512148
4119509;"PR";486,33375;504,449894067797;523,160423280423;495,691922639363;592,528216704289;518,456645658263
4119608;"PR";483,322902494331;499,123446019629;516,580283224401;499,587868480726;610,301675977654;520,5959375
4119905;"PR";518,938689472416;533,004063360882;541,909013761468;540,99421826066;626,411709159584;550,792534110832
4120002;"PR";474,350471698113;489,216853932584;511,985842696629;490,270990566038;595,63981042654;510,872131086142
4120606;"PR";494,837821782178;512,944859813084;524,780747663551;526,091485148515;619,846153846154;534,228735202492
4120804;"PR";514,555597014925;525,388541666667;538,155017301038;534,12276119403;626,451612903226;545,243712643678
4120903;"PR";487,463520408163;501,690047393365;522,893601895735;513,946683673469;605,749385749386;525,070047169811
4121406;"PR";493,848663101604;506,320701168614;524,507023411371;524,463279857398;623,119584055459;532,715372222222
4122206;"PR";478,036099585062;496,162095238095;517,763619047619;499,239626556017;591,593625498008;514,637413358538
4122305;"PR";519,752040816326;530,744307692308;541,732;566,922448979592;650,909090909091;560,530076452599
4122404;"PR";508,394514767932;525,723404255319;538,55585106383;538,423347398031;684,768392370572;557,486922908454
4123501;"PR";494,749707602339;504,876438356164;525,056438356164;518,837426900585;611,022727272727;529,948653153153
4124053;"PR";490,593390804598;504,690410958904;529,064207650273;517,387068965517;611,412429378531;528,620611413043
4124103;"PR";490,764966740576;507,112068965517;524,997563451777;524,671175166297;613,933054393305;530,826771043771
4125506;"PR";507,251005212211;527,637570224719;540,47076707203;532,165060839335;627,04320540671;545,61003028891
4125605;"PR";493,059375;514,797158322057;529,310960757781;515,156818181818;611,612021857924;532,385426774483
4125704;"PR";501,011184210526;509,138837920489;531,357186544343;551,2625;637,413249211357;543,816616008105
4126256;"PR";484,90157790927;503,974040219378;522,634124087591;499,036094674556;608,695652173913;522,739404113733
4127106;"PR";487,628557409225;505,38125;523,311312217195;500,237193326791;602,507015902713;523,27571127185
4127700;"PR";515,253194578896;526,859370786517;540,451727231943;546,454985479187;652,104283054004;554,124285607755
4128005;"PR";479,857929515419;494,457234042553;518,857446808511;514,633480176211;624,868421052632;525,098544749824
4128104;"PR";502,214674329502;514,65266929416;529,498460987831;531,25153256705;660,564845782237;545,693888888889
4128203;"PR";498,823246878002;520,366061705989;534,125317604356;526,933237271854;637,566820276498;542,384206636501
4128500;"PR";494,900373134328;526,247142857143;538,286071428571;537,106902985075;632,349726775956;545,14843731432
4201406;"SC";510,362929623568;528,239525993884;538,42230710466;535,206137479542;659,615076182839;552,268557838661
4202008;"SC";528,388793103448;547,378585723816;553,855696202532;569,159698275862;688,756983240223;574,708658965897
4202305;"SC";508,664732547597;526,641302485004;538,791431019709;532,742339075249;660,463871543265;551,96295776644
4202404;"SC";526,759011627907;543,398687664042;551,874811413578;561,808542348237;676,095890410959;569,940201525054
4202800;"SC";500,39280155642;519,246545454545;533,092014519056;524,51186770428;653,44696969697;544,523333333333
4202909;"SC";518,602506482282;539,050121065375;547,733494753834;548,30008650519;656,680779000847;559,787433841219
4203006;"SC";506,597791164659;529,741481481482;540,851386321627;534,969277108434;637,169811320755;548,984935543278
4203204;"SC";505,325405405405;523,660396039604;540,864802631579;526,392252252252;647,678883071553;546,712777777778
4203600;"SC";490,228846153846;513,959383033419;527,263846153846;519,107967032967;633,638814016173;534,575126903553
4203808;"SC";505,22487745098;522,51099537037;533,459259259259;527,324632352941;636,370106761566;543,889614055299
4204202;"SC";515,720665980089;538,223922686945;544,373107380424;552,619601785101;684,869679973606;565,091368127825
4204301;"SC";513,438341968912;534,586386138614;543,236902800659;553,676856649396;700,592216582064;567,59306557377
4204608;"SC";518,985896574882;538,403890806401;547,163741773739;564,425889858966;708,119132405309;573,943264604811
4204806;"SC";493,936259541985;517,337209302326;529,983184257603;521,538358778626;647,873134328358;540,514878841608
4205001;"SC";496,369172932331;515,686666666667;529,891743119266;525,91679197995;646,682577565632;540,478668188737
4205407;"SC";542,310603959148;561,813709099594;562,617427583741;586,23571158452;697,909856364537;587,672569822485
4205506;"SC";500,974545454545;527,497701149425;538,951724137931;544,761818181818;676,647058823529;557,144161877395
4205704;"SC";509,496350364964;531,578587196468;546,718543046358;547,850121654501;648,782816229117;553,661899563319
4206504;"SC";497,662962962963;524,097151898734;542,898101265823;536,260269360269;664,039087947883;552,459937106918
4207007;"SC";504,424120603015;520,721428571429;537,568433179723;529,025879396985;632,019230769231;543,673227031131
4207304;"SC";503,68380952381;525,303157894737;539,475;531,493949044586;680,283018867925;553,988201689021
4207502;"SC";522,247129186603;540,636899563319;547,759170305677;559,254066985646;668,444444444444;566,206251819505
4208203;"SC";513,884809064205;530,931375579598;543,825444015444;546,008266890474;670,174725721252;558,267730469249
4208302;"SC";514,126534653465;534,134113411341;544,680430879713;541,313861386139;671,083883129123;559,023264697105
4208401;"SC";505,251895734597;525,931531531532;537,016853932584;537,953791469194;674,756380510441;554,035554307116
4208500;"SC";486,680821917808;508,387368421053;519,873730297723;515,3251953125;681,727941176471;540,429632867133
4208906;"SC";526,870301204819;544,684216335541;554,473138444567;573,172048192771;675,369738339022;573,214924908425
4209003;"SC";512,449498632634;532,748088360238;543,208149405772;549,187876025524;672,684210526316;560,269389592124
4209102;"SC";526,205685618729;540,865755266697;552,088540734109;568,965371137305;688,978829389788;573,126821895425
4209300;"SC";507,368032786885;527,711739130435;536,368095496473;538,836533957845;664,439411098528;552,661132329209
4209409;"SC";508,842613636364;535,239745916515;543,649001814882;537,883901515151;667,293233082707;556,844819494585
4210100;"SC";508,826863905325;531,320156774916;536,393057110862;543,558224852071;648,865740740741;552,299734002976
4210506;"SC";502,809645232816;525,128164556962;535,66354056902;535,037361419069;667,510822510823;552,076771378709
4211306;"SC";497,285138004246;518,381853658537;535,300390243902;522,945435244161;644,045174537988;541,491270226537
4211702;"SC";500,684347826087;509,900531914894;530,247872340425;527,756811594203;685,95041322314;548,711243386243
4211900;"SC";512,296568457539;532,750916830386;542,819614253024;545,103294036061;661,510594668489;557,111551069141
4212106;"SC";499,968796068796;517,287671232877;530,260502283105;524,621621621622;642,688679245283;540,73066893424
4213609;"SC";508,096199524941;516,126757369615;529,7589569161;532,70190023753;659,24882629108;547,182567873303
4214201;"SC";472,255029585799;490,648387096774;505,66935483871;494,901183431953;640,112994350283;519,016604278075
4214805;"SC";513,667815249267;532,476466575716;539,572801635992;553,079838709677;678,392732354996;562,483957062147
4215000;"SC";503,440833333333;528,85249343832;534,846194225722;541,074166666667;654,064171122995;551,628806423611
4215802;"SC";517,431948565776;539,919679849341;544,835404896422;558,914540059347;675,681381957774;566,454030644153
4216206;"SC";507,726829268293;517,782024793388;538,239175257732;527,332150776053;659,399141630901;548,145450819672
4216503;"SC";494,958604651163;519,361440677966;528,037711864407;526,628837209302;621,201716738197;538,033269774011
4216602;"SC";522,572119952494;542,030268306316;549,717978782803;561,377464370546;668,070175438596;566,133181018518
4216909;"SC";496,983227176221;513,817269076305;526,810040160643;524,270912951168;642,663847780127;538,846133333333
4217204;"SC";507,003631284916;525,668142361111;536,094362532524;537,078191985089;669,919427036705;553,718924870466
4217501;"SC";508,786666666667;527,991015625;537,69140625;532,527916666667;650,975609756098;550,64671875
4217709;"SC";504,90608;526,79675994109;538,326804123711;531,06672;664,68085106383;552,156229227762
4217808;"SC";483,563276836158;504,508421052632;519,247894736842;504,068079096045;627,750677506775;527,769221061793
4218004;"SC";502,134589041096;523,04128440367;536,419266055046;534,790068493151;646,389776357827;546,156956743003
4218202;"SC";517,840404040404;537,775751879699;548,577110694184;557,861818181818;673,969465648855;566,675789637953
4218707;"SC";517,130331753555;534,150980392157;545,407496325331;552,827646129542;690,010298661174;565,593017227369
4219309;"SC";509,328654124457;527,03146374829;540,331326949384;543,781910274964;674,824191279887;557,720565395095
4219507;"SC";500,297597042514;522,384668989547;530,312804878049;531,000647548566;658,690909090909;546,927193287037
4219705;"SC";509,42540192926;528,900296735905;539,33234421365;543,842443729903;686,030769230769;560,010576923077
4300406;"RS";487,80398340249;507,614946889226;524,336583522298;513,179004149378;618,661157024793;526,811845595596
4300604;"RS";480,421054925894;507,707459756576;526,588815017599;494,819311246731;596,579057154777;519,820986116517
4301008;"RS";536,591366906475;555,416083916084;559,278472222222;590,846762589928;725;590,854091954023
4301305;"RS";474,536092715232;485,269659442724;513,858823529412;490,889735099338;574,039735099338;504,927420512821
4301602;"RS";479,784793463459;505,241104792851;525,574959481361;507,20889292196;598,843626806833;520,991304669627
4302105;"RS";522,477096483318;543,956669361358;552,388045234249;566,594675090253;675,976430976431;569,371988727858
4302709;"RS";475,896167247387;501,9415625;525,3984375;501,765156794425;597,269624573379;517,23048136646
4302808;"RS";478,7565830721;504,299257057949;524,09762962963;510,148119122257;617,420382165605;524,130818584071
4303004;"RS";495,47470845481;521,503240740741;533,959523809524;528,701530612245;639,399860432659;542,035732323232
4303103;"RS";497,481406011207;520,614779445202;538,832879200727;524,23628950051;631,78640776699;540,455235081374
4303509;"RS";478,98765578635;502,507135076253;520,336744692433;503,259109792285;602,824074074074;520,142584646026
4303905;"RS";499,880389221557;524,294158553547;540,936199722608;543,988473053892;632,554744525547;546,027145488029
4304408;"RS";505,241854636591;532,472240802676;547,436302895323;540,729036295369;650,837209302326;554,27423825257
4304507;"RS";488,020990873533;515,222126081582;527,909382716049;518,046544980443;661,602067183463;540,034592547093
4304606;"RS";508,591963137591;530,667763027541;544,862660604863;542,528898886033;644,485630987089;551,831629397149
4304630;"RS";487,485108583247;514,009700815957;533,862601626016;516,655842812823;635,05859375;534,922040358744
4304663;"RS";479,261764705882;493,794240837696;515,30390625;486,511764705882;561,160220994475;505,29796969697
4304705;"RS";499,554553734062;528,760231023102;541,013673805601;538,49626933576;645,673158340389;550,175912309368
4304804;"RS";513,20899122807;535,430522088353;547,260441767068;559,839692982456;670,273684210526;562,666439089692
4305108;"RS";515,476469396028;539,413362701909;549,456967363403;555,002371781877;665,764325147535;563,275703243868
4305207;"RS";492,795680628272;512,117359413203;524,359046454768;534,718062827225;667,617834394904;544,495535279805
4305355;"RS";490,639409722222;510,99537037037;531,137191358025;513,890972222222;601,543513957307;527,46007948718
4306106;"RS";491,877365491651;513,788324873096;529,339358108108;517,8926716141;625,546666666667;534,055531705948
4306403;"RS";515,611691542289;547,233729216152;556,488361045131;571,53631840796;671,66253101737;570,376120218579
4306601;"RS";475,779398148148;494,133045356371;515,598706896552;490,316666666667;590,819672131148;510,452478723404
4306767;"RS";486,346840148699;503,983161512027;531,893127147766;510,711524163569;598,661710037175;524,051575342466
4306809;"RS";506,948648648649;533,155333333333;542,497836938436;570,566486486486;692,041884816754;566,314031456954
4306908;"RS";478,4663003663;492,989965397924;513,835294117647;499,558088235294;606,844106463878;515,532137188209
4307005;"RS";504,259196428571;526,125701320132;535,724402308326;545,095576407507;675,693367786391;555,049285224781
4307500;"RS";493,992030075188;515,154608938548;526,179329608939;533,301654135338;678,49493487699;547,604184100418
4307609;"RS";507,651858108108;529,852321981424;543,875617283951;551,265371621622;636,422764227642;551,423256410256
4307708;"RS";497,000280373832;522,21981981982;539,199184339315;525,6197945845;604,379947229551;535,442116165719
4307807;"RS";526,51875;545,482558139535;552,241569767442;584,5003125;693,538461538462;576,639034582133
4307906;"RS";509,323929471033;530,616570104287;547,294688221709;557,914483627204;663,11377245509;559,771970565749
4308508;"RS";491,648400232693;506,866355653128;522,25586622807;523,46061663758;668,932487016734;539,739148067501
4308607;"RS";529,42;546,835207100592;554,134808259587;577,98;699,148936170213;579,461705998033
4308904;"RS";490,80866873065;504,303899721448;525,558495821727;515,679876160991;656;537,071217592593
4309001;"RS";490,773913043478;505,254347826087;522,198268398268;514,948792270531;618,468468468468;526,541745014245
4309209;"RS";500,40780771586;525,21872909699;541,003031988873;524,466033690658;628,900088941595;541,955601312627
4309308;"RS";485,979393173199;510,214212034384;528,861063464837;505,193173198483;611,752321981424;525,728472696246
4309407;"RS";510,275048732943;529,353014184397;544,05975177305;549,081676413255;679,626168224299;559,805296884186
4309605;"RS";512,203378378378;534,119626168224;545,739875389408;562,143918918919;657,341772151899;561,798760288066
4310108;"RS";503,179694323144;523,950392156863;546,135294117647;542,836026200873;648,421052631579;552,362734375
4310207;"RS";518,113348041919;534,476365441907;543,061160714286;553,736388735505;676,124675324675;562,908902338603
4310330;"RS";498,981727574751;522,646036585366;535,668902439024;519,333222591362;621,093247588424;538,007121212121
4310603;"RS";470,345634920635;490,660798548094;515,489511754069;495,14880952381;619,018404907975;513,223821942446
4310801;"RS";527,959415584416;550,114880952381;563,734523809524;589,281168831169;683,157894736842;580,655400593472
4311007;"RS";491,004105571848;511,258536585366;533,858536585366;522,627859237537;610,112994350283;532,376675603217
4311205;"RS";489,785151515152;506,007552447552;523,006834030683;509,797272727273;621,145374449339;527,11050069541
4311304;"RS";488,674723247232;514,180068728522;526,699656357388;520,602767527675;691,834532374101;546,762467236467
4311403;"RS";533,232752293578;559,020173160173;560,699048442907;597,842018348624;715,497757847534;590,472466609832
4311700;"RS";475,548816568047;496,909536784741;514,746866485014;514,091124260355;669,190751445087;530,686256756757
4311809;"RS";491,552741774676;508,789095744681;526,34801061008;523,990329012961;673,422053231939;541,992185120094
4312401;"RS";504,572136752137;526,484193804607;541,342494042891;541,79717948718;666,500415627598;553,706868247694
4312500;"RS";460,902;478,373059360731;505,497260273973;478,188;562,871287128713;496,177914764079
4313201;"RS";523,012435233161;539,45085995086;549,627518427518;561,10414507772;688,040201005025;571,148136773137
4313300;"RS";501,990332805071;520,566424418605;534,357101449275;543,577337559429;691,873111782477;557,21980067243
4313409;"RS";517,024180895247;537,402545608825;552,462642947903;554,274573142593;650,726057906459;560,074127653592
4313508;"RS";507,195058823529;525,848072805139;539,472805139186;542,066352941176;677,717514124294;555,620121082621
4313706;"RS";482,824489795918;497,717777777778;518,437989417989;497,029558323896;631,196388261851;523,414803921569
4313904;"RS";512,609603072983;525,911868390129;534,997300469484;540,314468629962;633,736396614268;548,094955218069
4314050;"RS";493,302247191011;515,645008183306;535,016693944354;518,1;614,500875656743;534,355460239651
4314100;"RS";512,400861474845;534,684227129338;545,414933837429;552,077524991382;687,052251068025;564,067393028595
4314407;"RS";501,838533921933;523,757925072046;536,479814558244;527,533031253631;618,957676722197;539,128388753143
4314605;"RS";476,565811965812;504,65702811245;525,867068273092;493,707692307692;629,350649350649;522,529232804233
4314902;"RS";523,510269955679;549,496711608024;557,519711084664;565,02323707186;668,776916451335;570,030615893229
4315305;"RS";492,720089285714;509,829957805907;530,292016806723;524,222767857143;641,160714285714;535,987685950413
4315602;"RS";493,63378451543;514,303675856307;529,689563187729;514,021342233448;600,102094701637;527,918060440168
4315701;"RS";469,717040358744;503,498159509202;520,516326530612;500,427130044843;625,938864628821;521,780410726409
4316402;"RS";474,235204081633;492,723462414579;515,221088435374;507,645153061225;650,353535353535;522,762853932584
4316808;"RS";513,065244723844;538,247251845775;548,304303278689;566,088549618321;701,407849829352;571,496383326522
4316907;"RS";518,066616428033;542,716465030534;547,466470994475;554,801971866365;661,013579049467;561,968583008335
4317103;"RS";480,721485148515;510,695829555757;531,110849909584;504,459405940594;616,382978723404;526,903972623345
4317202;"RS";509,887240356083;528,987976060936;539,252877307275;550,868705463183;694,632768361582;562,942340521114
4317301;"RS";479,510706150342;498,076056338028;521,674245472837;504,187471526196;607,478260869565;520,110455153949
4317400;"RS";489,452887788779;517,612413261372;529,47733230532;520,176320132013;626,320907617504;534,787019698133
4317509;"RS";496,17125748503;518,868862275449;532,467025733094;531,405588822355;647,609511889862;543,204624901029
4317608;"RS";482,855319148936;506,22619047619;527,73504950495;504,468510638298;617,066115702479;526,052373438527
4318002;"RS";481,06219895288;513,088476190476;527,963238095238;499,352460732984;611,578947368421;523,951687145558
4318309;"RS";492,708816120907;510,03801843318;530,902995391705;524,60604534005;618,110831234257;531,563450326045
4318408;"RS";483,843347639485;503,58905950096;526,601727447217;508,83991416309;607,310924369748;523,238580952381
4318507;"RS";481,536677115987;500,954674220963;522,942492917847;504,396551724138;590,240963855422;518,915338983051
4318705;"RS";514,814360086768;539,488951612903;550,872785829308;548,119947961839;645,945720250522;557,984325317301
4318804;"RS";489,807360861759;515,038063439065;530,43078202995;521,773788150808;645,052264808362;538,963936639118
4318903;"RS";474,53835443038;501,197196261682;518,416395348837;505,838227848101;605,079365079365;519,200296381832
4319000;"RS";508,349775784753;532,595850622407;538,470247933884;553,964125560538;679,051724137931;559,993710562414
4319604;"RS";484,029444444444;515,976335877863;525,339340101523;511,509166666667;610,640668523677;525,138634840871
4319802;"RS";486,629080118694;505,654444444444;519,76907073509;515,443471810089;626,456456456456;528,336553711388
4319901;"RS";495,81196013289;522,973418972332;537,766962524655;532,363898117386;647,837837837838;545,582156669944
4320008;"RS";495,738922972052;515,393788437884;534,71128142244;512,004226312202;596,150793650794;528,773092479675
4320107;"RS";481,181331877729;508,632897384306;522,258232931727;521,010917030568;648,515057113188;534,450659687604
4320701;"RS";476,287688098495;504,777651515151;518,933626097867;514,476880984952;664,621513944223;533,247814952499
4320800;"RS";478,327698863636;500,925;521,011938382542;514,411664295875;655,576923076923;531,016607294317
4320909;"RS";484,458192090395;513,766610169492;525,378813559322;519,724105461394;678,496503496503;543,700902192243
4321204;"RS";510,789294117647;531,091033755274;542,410736842105;548,958705882353;661,308203991131;556,835005263158
4321303;"RS";487,59;510,720189274448;530,967507886435;527,631724137931;632,297297297297;532,749885773624
4321451;"RS";513,276359338061;536,28025751073;546,995503211991;568,852955082742;700,945945945946;570,281631130064
4321501;"RS";495,192436235708;517,256514913658;534,540156862745;519,077748460862;632,431077694236;537,486678412947
4321600;"RS";491,474618585298;520,137939698492;534,746984924623;512,395006934813;612,876344086022;532,109594202899
4321808;"RS";513,06517571885;529,611177347243;538,001041666667;555,20576;660,49766718507;556,85472345679
4321907;"RS";489,390505767524;509,638701725555;522,642563681183;524,579148181012;666,484174508127;540,496485861881
4322400;"RS";481,665309584394;503,72737408689;523,213330772186;506,924957555178;618,295926849543;523,672590115909
4322509;"RS";491,903069053708;513,249262202043;529,254473386183;523,284015345269;638,91124260355;537,485148440436
4322608;"RS";505,402222222222;529,30964673913;538,109633649932;548,171407407407;706,179775280899;563,408772522523
4322806;"RS";528,504956268222;558,657650273224;557,338797814208;590,395043731778;757,660167130919;597,434521228546
4323002;"RS";487,510111111111;512,618540630182;528,369917355372;504,410666666667;607,258354293927;525,356705069124
5000203;"MS";483,167901234568;505,45;518,381914893617;497,613580246914;597,802197802198;521,068457446809
5000609;"MS";473,136442141623;488,103514376997;500,574760383387;492,756476683938;581,888701517707;504,809165350184
5000708;"MS";462,472068965517;468,843548387097;488,301935483871;469,03;570,618181818182;487,955627009646
5001003;"MS";486,175813953488;507,198245614035;518,725;521,786046511628;635,514018691589;531,122121212121
5001102;"MS";473,086940298507;485,09246171967;501,453121319199;488,897135740971;615,187969924812;509,813222352025
5001904;"MS";476,133333333333;493,209677419355;508,925513196481;488,117901234568;621,476923076923;516,005301263363
5002100;"MS";461,82700729927;486,384210526316;499,286013986014;482,456204379562;612,835820895522;506,760163170163
5002159;"MS";473,967346938776;507,208910891089;511,768316831683;494,139795918367;617,708333333333;519,403660130719
5002209;"MS";489,183157894737;502,801951219512;519,747804878049;513,292105263158;623,775510204082;526,814070512821
5002407;"MS";475,893214285714;483,15873015873;505,686984126984;496,545;607,931034482759;510,862721518987
5002605;"MS";470,172388059702;479,826797385621;503,814379084967;483,691791044776;609,384615384615;502,567647058824
5002704;"MS";510,910960164155;526,553592375367;535,613102760226;546,002073162103;662,107976314873;553,53763468513
5002902;"MS";459,287074829932;472,077024070022;494,82363238512;489,002947845805;603,286384976526;501,364445644348
